timestamp,delta_c,delta_th,delta_l,fwd_head_ratio,shoulder_tilt,torso_lean,ear_sh_ratio,label
1783348981469,-0.268,-0.035,-0.234,0.294,0.043,1.765,0.573,slouch
1783348981533,-0.268,-0.035,-0.234,0.294,0.043,1.765,0.574,slouch
1783348981609,-0.268,-0.035,-0.234,0.289,0.046,1.765,0.569,slouch
1783348981671,-0.268,-0.035,-0.234,0.288,0.049,1.764,0.567,slouch
1783348981733,-0.268,-0.035,-0.234,0.287,0.051,1.763,0.566,slouch
1783348981813,-0.268,-0.035,-0.234,0.285,0.05,1.764,0.565,slouch
1783348981905,-0.268,-0.035,-0.234,0.285,0.054,1.764,0.565,slouch
1783348981983,-0.268,-0.035,-0.234,0.283,0.059,1.745,0.562,slouch
1783348982058,-0.268,-0.035,-0.234,0.282,0.059,1.747,0.56,slouch
1783348982120,-0.268,-0.035,-0.234,0.28,0.059,1.748,0.558,slouch
1783348982197,-0.268,-0.035,-0.234,0.275,0.074,1.733,0.548,slouch
1783348982275,-0.268,-0.035,-0.234,0.272,0.073,1.736,0.544,slouch
1783348982338,-0.268,-0.035,-0.234,0.27,0.073,1.741,0.541,slouch
1783348982417,-0.268,-0.035,-0.234,0.266,0.069,1.742,0.534,slouch
1783348982495,-0.268,-0.035,-0.234,0.263,0.068,1.74,0.532,slouch
1783348982573,-0.268,-0.035,-0.234,0.262,0.07,1.741,0.53,slouch
1783348982634,-0.268,-0.035,-0.234,0.261,0.07,1.74,0.53,slouch
1783348982712,-0.268,-0.035,-0.234,0.259,0.069,1.74,0.53,slouch
1783348982790,-0.268,-0.035,-0.234,0.262,0.071,1.745,0.531,slouch
1783348982868,-0.268,-0.035,-0.234,0.261,0.071,1.746,0.531,slouch
1783348982947,-0.268,-0.035,-0.234,0.261,0.071,1.746,0.531,slouch
1783348983008,-0.268,-0.035,-0.234,0.262,0.074,1.753,0.531,slouch
1783348983071,-0.268,-0.035,-0.234,0.262,0.071,1.766,0.53,slouch
1783348983147,-0.268,-0.035,-0.234,0.262,0.068,1.775,0.53,slouch
1783348983224,-0.268,-0.035,-0.234,0.259,0.07,1.75,0.53,slouch
1783348983287,-0.268,-0.035,-0.234,0.256,0.072,1.743,0.529,slouch
1783348983365,-0.268,-0.035,-0.234,0.256,0.067,1.74,0.533,slouch
1783348983442,-0.268,-0.035,-0.234,0.258,0.068,1.758,0.532,slouch
1783348983504,-0.268,-0.035,-0.234,0.259,0.068,1.768,0.532,slouch
1783348983582,-0.268,-0.035,-0.234,0.258,0.066,1.765,0.532,slouch
1783348983660,-0.268,-0.035,-0.234,0.253,0.064,1.761,0.53,slouch
1783348983722,-0.268,-0.035,-0.234,0.249,0.063,1.758,0.529,slouch
1783348983800,-0.268,-0.035,-0.234,0.25,0.064,1.757,0.53,slouch
1783348983877,-0.268,-0.035,-0.234,0.249,0.063,1.75,0.53,slouch
1783348983940,-0.268,-0.035,-0.234,0.248,0.062,1.744,0.53,slouch
1783348984018,-0.268,-0.035,-0.234,0.249,0.063,1.743,0.53,slouch
1783348984095,-0.268,-0.035,-0.234,0.251,0.059,1.746,0.534,slouch
1783348984158,-0.268,-0.035,-0.234,0.265,0.051,1.746,0.545,slouch
1783348984234,-0.268,-0.035,-0.234,0.273,0.042,1.768,0.553,slouch
1783348984327,-0.268,-0.035,-0.234,0.278,0.033,1.778,0.558,slouch
1783348984405,-0.268,-0.035,-0.234,0.28,0.034,1.773,0.56,slouch
1783348984483,-0.268,-0.035,-0.234,0.28,0.037,1.765,0.559,slouch
1783348984547,-0.268,-0.035,-0.234,0.28,0.039,1.76,0.559,slouch
1783348984624,-0.268,-0.035,-0.234,0.28,0.038,1.758,0.559,slouch
1783348984702,-0.268,-0.035,-0.234,0.28,0.039,1.759,0.557,slouch
1783348984781,-0.268,-0.035,-0.234,0.281,0.041,1.756,0.557,slouch
1783348984874,-0.268,-0.035,-0.234,0.282,0.041,1.756,0.557,slouch
1783348984937,-0.268,-0.035,-0.234,0.281,0.041,1.755,0.556,slouch
1783348985016,-0.268,-0.035,-0.234,0.283,0.041,1.755,0.556,slouch
1783348985093,-0.268,-0.035,-0.234,0.283,0.042,1.755,0.554,slouch
1783348985140,-0.268,-0.035,-0.234,0.283,0.042,1.756,0.553,slouch
1783348985219,-0.268,-0.035,-0.234,0.283,0.042,1.756,0.553,slouch
1783348985310,-0.268,-0.035,-0.234,0.282,0.046,1.753,0.552,slouch
1783348985387,-0.268,-0.035,-0.234,0.279,0.052,1.752,0.548,slouch
1783348985466,-0.268,-0.035,-0.234,0.278,0.057,1.754,0.547,slouch
1783348985527,-0.268,-0.035,-0.234,0.277,0.059,1.755,0.546,slouch
1783348985588,-0.268,-0.035,-0.234,0.276,0.06,1.75,0.545,slouch
1783348985652,-0.268,-0.035,-0.234,0.276,0.06,1.757,0.546,slouch
1783348985732,-0.268,-0.035,-0.234,0.277,0.059,1.765,0.547,slouch
1783348985808,-0.268,-0.035,-0.234,0.274,0.059,1.766,0.546,slouch
1783348985885,-0.268,-0.035,-0.234,0.272,0.057,1.768,0.546,slouch
1783348985964,-0.268,-0.035,-0.234,0.27,0.056,1.772,0.545,slouch
1783348986024,-0.268,-0.035,-0.234,0.27,0.056,1.772,0.545,slouch
1783348986087,-0.268,-0.035,-0.234,0.269,0.056,1.772,0.544,slouch
1783348986165,-0.268,-0.035,-0.234,0.265,0.054,1.771,0.544,slouch
1783348986241,-0.268,-0.035,-0.234,0.261,0.049,1.762,0.542,slouch
1783348986305,-0.268,-0.035,-0.234,0.258,0.046,1.753,0.54,slouch
1783348986383,-0.268,-0.035,-0.234,0.253,0.046,1.751,0.536,slouch
1783348986461,-0.268,-0.035,-0.234,0.249,0.047,1.748,0.533,slouch
1783348986522,-0.268,-0.035,-0.234,0.247,0.048,1.746,0.531,slouch
1783348986601,-0.268,-0.035,-0.234,0.249,0.048,1.742,0.531,slouch
1783348986679,-0.268,-0.035,-0.234,0.25,0.048,1.744,0.531,slouch
